Time,State,Progress,Total,Trump Share,Trump Vote,Biden Share,Biden Vote,Other Share,Other Vote,Adjusted Progress,Biden Projection,Trump Projection
2020-11-07 13:22:26.874251,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784299.703148391,1805204.2817864013
2020-11-07 13:35:06.787717,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784269.4282468248,1805225.3114359493
2020-11-07 13:37:53.168887,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784239.8394608311,1805245.8730206585
2020-11-05 10:52:28.864410,GA,0.99,4908120,0.49569387056551184,2432925,0.49199713943424367,2414781,0.012308990000244492,60414,0.9762096847102956,,
2020-11-05 11:22:29.041940,GA,0.99,4908124,0.4956940778187348,2432928,0.4919969422125439,2414782,0.012308979968721247,60414,0.9762104802977585,,
2020-11-05 11:52:29.186225,GA,0.99,4914473,0.4953438547734416,2434354,0.49233946345823854,2419589,0.012316681768319817,60530,0.9774732764983864,,
2020-11-05 12:22:29.322993,GA,0.99,4917685,0.4952883318065309,2435672,0.4923906268904983,2421422,0.012321041302970808,60591,0.9781121332311659,,
2020-11-05 12:39:32.892565,GA,0.99,4919075,0.4952162754176344,2436006,0.4924639286857793,2422467,0.012319795896586248,60602,0.9783885998745542,,
2020-11-05 12:40:01.585791,GA,0.99,4919075,0.4952162754176344,2436006,0.4924639286857793,2422467,0.012319795896586248,60602,0.9783885998745542,,
2020-11-05 12:50:01.716455,GA,0.99,4919075,0.4952162754176344,2436006,0.4924639286857793,2422467,0.012319795896586248,60602,0.9783885998745542,,
2020-11-05 13:12:21.959953,GA,0.99,4919076,0.4952163780352245,2436007,0.49246382857268317,2422467,0.012319793392092337,60602,0.9783887987714199,,
2020-11-05 13:22:22.154896,GA,0.99,4919076,0.4952163780352245,2436007,0.49246382857268317,2422467,0.012319793392092337,60602,0.9783887987714199,,
2020-11-05 13:32:22.310973,GA,0.99,4919076,0.4952163780352245,2436007,0.49246382857268317,2422467,0.012319793392092337,60602,0.9783887987714199,,
2020-11-05 13:42:22.547296,GA,0.99,4919122,0.49521581290319694,2436027,0.49246450891032995,2422493,0.012319678186473115,60602,0.9783979480272443,,
2020-11-05 13:52:22.778438,GA,0.99,4919122,0.49521581290319694,2436027,0.49246450891032995,2422493,0.012319678186473115,60602,0.9783979480272443,,
2020-11-05 14:02:22.970221,GA,0.99,4920062,0.49518217453357294,2436327,0.4924952165236942,2423107,0.012322608942732835,60628,0.9785849110810465,,
2020-11-05 14:12:22.815168,GA,0.99,4920062,0.49518217453357294,2436327,0.4924952165236942,2423107,0.012322608942732835,60628,0.9785849110810465,,
2020-11-05 14:22:22.917789,GA,0.99,4920062,0.49518217453357294,2436327,0.4924952165236942,2423107,0.012322608942732835,60628,0.9785849110810465,,
2020-11-05 14:32:23.096044,GA,0.99,4920648,0.49514210323518365,2436420,0.4925357391953255,2423595,0.012322157569490847,60633,0.9787014646443742,,
2020-11-05 14:42:25.053656,GA,0.99,4920648,0.49514210323518365,2436420,0.4925357391953255,2423595,0.012322157569490847,60633,0.9787014646443742,,
