,Unnamed: 0,year_2020,county_fips,totalvotes_2020,party_2020,county_name_2020,state_2020,state_po_2020,candidatevotes_2020,voteShare_2020,year_2016,totalvotes_2016,party_2016,county_name_2016,state_2016,state_po_2016,candidatevotes_2016,voteShare_2016,DELTA,CLUSTER
0,0,2020,4001.0,35172,DEMOCRAT,APACHE,ARIZONA,AZ,23293,0.6622597520755146,2016,27661,DEMOCRAT,APACHE,ARIZONA,AZ,17083,0.6175843245001988,4.467542757531573,6
1,1,2020,4003.0,60442,DEMOCRAT,COCHISE,ARIZONA,AZ,23732,0.3926408788590715,2016,50015,DEMOCRAT,COCHISE,ARIZONA,AZ,17450,0.3488953314005798,4.374554745849169,6
2,2,2020,4005.0,73272,DEMOCRAT,COCONINO,ARIZONA,AZ,44698,0.6100283873785348,2016,59784,DEMOCRAT,COCONINO,ARIZONA,AZ,32404,0.5420179312190553,6.801045615947954,10
3,3,2020,4007.0,27662,DEMOCRAT,GILA,ARIZONA,AZ,8943,0.3232954956257682,2016,22312,DEMOCRAT,GILA,ARIZONA,AZ,7003,0.3138669774112585,0.9428518214509684,4
4,4,2020,4009.0,14995,DEMOCRAT,GRAHAM,ARIZONA,AZ,4034,0.2690230076692231,2016,12134,DEMOCRAT,GRAHAM,ARIZONA,AZ,3301,0.2720454920059337,-0.3022484336710651,7
5,5,2020,4011.0,3685,DEMOCRAT,GREENLEE,ARIZONA,AZ,1182,0.3207598371777476,2016,3270,DEMOCRAT,GREENLEE,ARIZONA,AZ,1092,0.3339449541284404,-1.3185116950692743,9
6,6,2020,4012.0,7458,DEMOCRAT,LA PAZ,ARIZONA,AZ,2236,0.2998122821131671,2016,5951,DEMOCRAT,LA PAZ,ARIZONA,AZ,1575,0.2646614014451353,3.5150880668031794,3
7,7,2020,4013.0,2068144,DEMOCRAT,MARICOPA,ARIZONA,AZ,1040774,0.5032405867289705,2016,1567834,DEMOCRAT,MARICOPA,ARIZONA,AZ,702907,0.4483299890166943,5.491059771227619,8
8,8,2020,4015.0,104668,DEMOCRAT,MOHAVE,ARIZONA,AZ,24831,0.2372358313906829,2016,79943,DEMOCRAT,MOHAVE,ARIZONA,AZ,17455,0.2183430694369738,1.8892761953709063,0
9,9,2020,4017.0,51767,DEMOCRAT,NAVAJO,ARIZONA,AZ,23383,0.4516970270635733,2016,40294,DEMOCRAT,NAVAJO,ARIZONA,AZ,16459,0.4084727254678116,4.322430159576173,6
10,10,2020,4019.0,520397,DEMOCRAT,PIMA,ARIZONA,AZ,304981,0.5860544930120658,2016,421640,DEMOCRAT,PIMA,ARIZONA,AZ,224661,0.5328265819182241,5.322791109384173,8
11,11,2020,4021.0,184974,DEMOCRAT,PINAL,ARIZONA,AZ,75106,0.4060354428189908,2016,129546,DEMOCRAT,PINAL,ARIZONA,AZ,47892,0.3696910749849474,3.634436783404338,3
12,12,2020,4023.0,19556,DEMOCRAT,SANTA CRUZ,ARIZONA,AZ,13138,0.6718142769482511,2016,16433,DEMOCRAT,SANTA CRUZ,ARIZONA,AZ,11690,0.7113734558510315,-3.955917890278038,14
13,13,2020,4025.0,143221,DEMOCRAT,YAVAPAI,ARIZONA,AZ,49602,0.3463318926693711,2016,114450,DEMOCRAT,YAVAPAI,ARIZONA,AZ,35590,0.3109654871122761,3.5366405557094973,3
14,14,2020,4027.0,69881,DEMOCRAT,YUMA,ARIZONA,AZ,32210,0.4609264320773887,2016,53010,DEMOCRAT,YUMA,ARIZONA,AZ,24605,0.4641577060931899,-0.3231274015801255,7
15,15,2020,13001.0,8341,DEMOCRAT,APPLING,GEORGIA,GA,1779,0.2132837789233904,2016,7012,DEMOCRAT,APPLING,GEORGIA,GA,1434,0.2045065601825442,0.8777218740846277,4
16,16,2020,13003.0,3155,DEMOCRAT,ATKINSON,GEORGIA,GA,825,0.2614896988906497,2016,2610,DEMOCRAT,ATKINSON,GEORGIA,GA,697,0.2670498084291188,-0.5560109538469027,7
17,17,2020,13005.0,4668,DEMOCRAT,BACON,GEORGIA,GA,625,0.1338903170522707,2016,4020,DEMOCRAT,BACON,GEORGIA,GA,608,0.1512437810945273,-1.7353464042256572,9
18,18,2020,13007.0,1555,DEMOCRAT,BAKER,GEORGIA,GA,652,0.4192926045016077,2016,1440,DEMOCRAT,BAKER,GEORGIA,GA,650,0.4513888888888889,-3.209628438728118,16
19,19,2020,13009.0,18251,DEMOCRAT,BALDWIN,GEORGIA,GA,9140,0.500794477014958,2016,16116,DEMOCRAT,BALDWIN,GEORGIA,GA,7970,0.4945395879870936,0.6254889027864474,4
20,20,2020,13011.0,8801,DEMOCRAT,BANKS,GEORGIA,GA,932,0.1058970571525963,2016,6975,DEMOCRAT,BANKS,GEORGIA,GA,684,0.0980645161290322,0.7832541023564038,4
21,21,2020,13013.0,37921,DEMOCRAT,BARROW,GEORGIA,GA,10453,0.2756520133962712,2016,29060,DEMOCRAT,BARROW,GEORGIA,GA,6580,0.2264280798348245,4.922393356144672,8
22,22,2020,13015.0,50467,DEMOCRAT,BARTOW,GEORGIA,GA,12092,0.2396021162343709,2016,39550,DEMOCRAT,BARTOW,GEORGIA,GA,8212,0.2076359039190897,3.196621231528121,3
23,23,2020,13017.0,6560,DEMOCRAT,BEN HILL,GEORGIA,GA,2392,0.3646341463414634,2016,5936,DEMOCRAT,BEN HILL,GEORGIA,GA,2101,0.3539420485175202,1.0692097823943203,4
24,24,2020,13019.0,7743,DEMOCRAT,BERRIEN,GEORGIA,GA,1269,0.1638899651297946,2016,6590,DEMOCRAT,BERRIEN,GEORGIA,GA,1047,0.1588770864946889,0.5012878635105716,4
25,25,2020,13021.0,70802,DEMOCRAT,BIBB,GEORGIA,GA,43468,0.6139374593938024,2016,62596,DEMOCRAT,BIBB,GEORGIA,GA,36787,0.5876893092210365,2.624815017276594,2
26,26,2020,13023.0,5706,DEMOCRAT,BLECKLEY,GEORGIA,GA,1311,0.2297581493165089,2016,4974,DEMOCRAT,BLECKLEY,GEORGIA,GA,1101,0.2213510253317249,0.8407123984783965,4
27,27,2020,13025.0,7746,DEMOCRAT,BRANTLEY,GEORGIA,GA,699,0.0902401239349341,2016,6301,DEMOCRAT,BRANTLEY,GEORGIA,GA,619,0.0982383748611331,-0.7998250926198991,7
28,28,2020,13027.0,7100,DEMOCRAT,BROOKS,GEORGIA,GA,2790,0.3929577464788732,2016,6336,DEMOCRAT,BROOKS,GEORGIA,GA,2528,0.398989898989899,-0.603215251102579,7
29,29,2020,13029.0,21340,DEMOCRAT,BRYAN,GEORGIA,GA,6739,0.3157919400187441,2016,15173,DEMOCRAT,BRYAN,GEORGIA,GA,4014,0.2645488697027615,5.124307031598269,8
30,30,2020,13031.0,30084,DEMOCRAT,BULLOCH,GEORGIA,GA,11243,0.3737202499667597,2016,25316,DEMOCRAT,BULLOCH,GEORGIA,GA,9261,0.3658160846895244,0.7904165277235309,4
31,31,2020,13033.0,10684,DEMOCRAT,BURKE,GEORGIA,GA,5209,0.4875514788468738,2016,9351,DEMOCRAT,BURKE,GEORGIA,GA,4731,0.505935194096888,-1.83837152500142,9
32,32,2020,13035.0,11771,DEMOCRAT,BUTTS,GEORGIA,GA,3274,0.2781411944609633,2016,9514,DEMOCRAT,BUTTS,GEORGIA,GA,2566,0.269707799033004,0.8433395427959345,4
33,33,2020,13037.0,2194,DEMOCRAT,CALHOUN,GEORGIA,GA,1260,0.5742935278030994,2016,2025,DEMOCRAT,CALHOUN,GEORGIA,GA,1179,0.5822222222222222,-0.7928694419122806,7
34,34,2020,13039.0,23688,DEMOCRAT,CAMDEN,GEORGIA,GA,7967,0.3363306315433975,2016,18901,DEMOCRAT,CAMDEN,GEORGIA,GA,5930,0.3137400137558859,2.2590617787511533,1
35,35,2020,13043.0,4431,DEMOCRAT,CANDLER,GEORGIA,GA,1269,0.2863913337846987,2016,3763,DEMOCRAT,CANDLER,GEORGIA,GA,1026,0.2726547967047568,1.373653707994188,0
36,36,2020,13045.0,54474,DEMOCRAT,CARROLL,GEORGIA,GA,16238,0.2980871608473767,2016,44121,DEMOCRAT,CARROLL,GEORGIA,GA,12464,0.2824958636476961,1.559129719968061,0
37,37,2020,13047.0,32593,DEMOCRAT,CATOOSA,GEORGIA,GA,6932,0.21268370509005,2016,26757,DEMOCRAT,CATOOSA,GEORGIA,GA,4771,0.1783084800239189,3.4375225066131057,3
38,38,2020,13049.0,4566,DEMOCRAT,CHARLTON,GEORGIA,GA,1103,0.2415681121331581,2016,4016,DEMOCRAT,CHARLTON,GEORGIA,GA,1004,0.25,-0.8431887866841875,7
39,39,2020,13051.0,133420,DEMOCRAT,CHATHAM,GEORGIA,GA,78254,0.5865237595562884,2016,112142,DEMOCRAT,CHATHAM,GEORGIA,GA,62290,0.5554564748265591,3.1067284729729305,3
40,40,2020,13053.0,1582,DEMOCRAT,CHATTAHOOCHEE,GEORGIA,GA,667,0.4216182048040455,2016,1390,DEMOCRAT,CHATTAHOOCHEE,GEORGIA,GA,594,0.4273381294964029,-0.5719924692357381,7
41,41,2020,13055.0,10050,DEMOCRAT,CHATTOOGA,GEORGIA,GA,1854,0.1844776119402985,2016,8252,DEMOCRAT,CHATTOOGA,GEORGIA,GA,1613,0.1954677653902084,-1.0990153449909918,7
42,42,2020,13057.0,144830,DEMOCRAT,CHEROKEE,GEORGIA,GA,42794,0.2954774563281088,2016,112043,DEMOCRAT,CHEROKEE,GEORGIA,GA,25231,0.2251903287130833,7.028712761502542,10
43,43,2020,13059.0,51333,DEMOCRAT,CLARKE,GEORGIA,GA,36048,0.7022383262228975,2016,44976,DEMOCRAT,CLARKE,GEORGIA,GA,29603,0.658195482034863,4.40428441880345,6
44,44,2020,13061.0,1434,DEMOCRAT,CLAY,GEORGIA,GA,790,0.5509065550906556,2016,1273,DEMOCRAT,CLAY,GEORGIA,GA,697,0.5475255302435192,0.3381024847136316,5
45,45,2020,13063.0,112344,DEMOCRAT,CLAYTON,GEORGIA,GA,95476,0.8498540197963398,2016,92859,DEMOCRAT,CLAYTON,GEORGIA,GA,78220,0.8423523837215563,0.7501636074783491,18
46,46,2020,13065.0,2864,DEMOCRAT,CLINCH,GEORGIA,GA,747,0.2608240223463687,2016,2455,DEMOCRAT,CLINCH,GEORGIA,GA,686,0.2794297352342159,-1.860571288784718,9
47,47,2020,13067.0,393746,DEMOCRAT,COBB,GEORGIA,GA,221846,0.563424136372179,2016,330819,DEMOCRAT,COBB,GEORGIA,GA,160121,0.4840139169757481,7.941021939643095,13
48,48,2020,13069.0,15214,DEMOCRAT,COFFEE,GEORGIA,GA,4511,0.29650322071776,2016,13915,DEMOCRAT,COFFEE,GEORGIA,GA,4094,0.2942148760330578,0.2288344684702126,5
49,49,2020,13071.0,16083,DEMOCRAT,COLQUITT,GEORGIA,GA,4187,0.2603370018031462,2016,13624,DEMOCRAT,COLQUITT,GEORGIA,GA,3463,0.2541837933059307,0.6153208497215457,4
50,50,2020,13073.0,80579,DEMOCRAT,COLUMBIA,GEORGIA,GA,29236,0.3628240608595292,2016,64743,DEMOCRAT,COLUMBIA,GEORGIA,GA,18887,0.29172265727569,7.110140358383915,10
51,51,2020,13075.0,7035,DEMOCRAT,COOK,GEORGIA,GA,2059,0.2926794598436389,2016,6057,DEMOCRAT,COOK,GEORGIA,GA,1753,0.2894172032359254,0.3262256607713565,5
52,52,2020,13077.0,76799,DEMOCRAT,COWETA,GEORGIA,GA,24210,0.315238479667704,2016,61745,DEMOCRAT,COWETA,GEORGIA,GA,16583,0.2685723540367641,4.666612563093992,6
53,53,2020,13079.0,6102,DEMOCRAT,CRAWFORD,GEORGIA,GA,1615,0.2646673221894461,2016,5176,DEMOCRAT,CRAWFORD,GEORGIA,GA,1421,0.2745363214837713,-0.9868999294325164,7
54,54,2020,13081.0,8039,DEMOCRAT,CRISP,GEORGIA,GA,2986,0.3714392337355392,2016,7512,DEMOCRAT,CRISP,GEORGIA,GA,2837,0.3776624068157614,-0.6223173080222244,7
55,55,2020,13083.0,7434,DEMOCRAT,DADE,GEORGIA,GA,1261,0.1696260425073984,2016,6242,DEMOCRAT,DADE,GEORGIA,GA,965,0.1545978852931752,1.502815721422318,0
56,56,2020,13085.0,16081,DEMOCRAT,DAWSON,GEORGIA,GA,2486,0.1545923760960139,2016,11765,DEMOCRAT,DAWSON,GEORGIA,GA,1448,0.123076923076923,3.151545301909084,3
57,57,2020,13087.0,11627,DEMOCRAT,DECATUR,GEORGIA,GA,4780,0.4111120667412058,2016,10286,DEMOCRAT,DECATUR,GEORGIA,GA,4124,0.4009333074081275,1.0178759333078269,4
58,58,2020,13089.0,370804,DEMOCRAT,DEKALB,GEORGIA,GA,308227,0.8312396845772969,2016,314757,DEMOCRAT,DEKALB,GEORGIA,GA,251370,0.7986160752580562,3.2623609319240687,3
59,59,2020,13091.0,8070,DEMOCRAT,DODGE,GEORGIA,GA,2171,0.2690210656753408,2016,7009,DEMOCRAT,DODGE,GEORGIA,GA,1839,0.2623769439292338,0.6644121746106957,4
60,60,2020,13093.0,4105,DEMOCRAT,DOOLY,GEORGIA,GA,1911,0.4655298416565164,2016,3859,DEMOCRAT,DOOLY,GEORGIA,GA,1872,0.4850997667789583,-1.9569925122441825,9
61,61,2020,13095.0,35311,DEMOCRAT,DOUGHERTY,GEORGIA,GA,24577,0.6960154059641471,2016,34087,DEMOCRAT,DOUGHERTY,GEORGIA,GA,23311,0.6838677501686861,1.2147655795461063,18
62,62,2020,13097.0,69097,DEMOCRAT,DOUGLAS,GEORGIA,GA,42809,0.6195493292038728,2016,57738,DEMOCRAT,DOUGLAS,GEORGIA,GA,31005,0.5369947001974437,8.255462900642918,17
63,63,2020,13099.0,5187,DEMOCRAT,EARLY,GEORGIA,GA,2437,0.4698284171968382,2016,4785,DEMOCRAT,EARLY,GEORGIA,GA,2168,0.4530825496342737,1.674586756256452,0
64,64,2020,13101.0,1441,DEMOCRAT,ECHOLS,GEORGIA,GA,167,0.1158917418459403,2016,1182,DEMOCRAT,ECHOLS,GEORGIA,GA,156,0.1319796954314721,-1.6087953585531765,9
65,65,2020,13103.0,31570,DEMOCRAT,EFFINGHAM,GEORGIA,GA,7720,0.244535951853025,2016,23458,DEMOCRAT,EFFINGHAM,GEORGIA,GA,4853,0.2068803819592463,3.765556989377869,3
66,66,2020,13105.0,9171,DEMOCRAT,ELBERT,GEORGIA,GA,2879,0.3139243266819321,2016,7987,DEMOCRAT,ELBERT,GEORGIA,GA,2539,0.3178915738074371,-0.3967247125504947,7
67,67,2020,13107.0,9501,DEMOCRAT,EMANUEL,GEORGIA,GA,2884,0.3035469950531523,2016,7860,DEMOCRAT,EMANUEL,GEORGIA,GA,2435,0.3097964376590331,-0.6249442605880784,7
68,68,2020,13109.0,4247,DEMOCRAT,EVANS,GEORGIA,GA,1324,0.3117494702142689,2016,3613,DEMOCRAT,EVANS,GEORGIA,GA,1130,0.3127594796567949,-0.1010009442525994,5
69,69,2020,13111.0,14850,DEMOCRAT,FANNIN,GEORGIA,GA,2571,0.1731313131313131,2016,11812,DEMOCRAT,FANNIN,GEORGIA,GA,1923,0.162800541821876,1.0330771309437077,4
70,70,2020,13113.0,71993,DEMOCRAT,FAYETTE,GEORGIA,GA,33065,0.4592807634075535,2016,60913,DEMOCRAT,FAYETTE,GEORGIA,GA,23284,0.3822500943969267,7.703066901062677,13
71,71,2020,13115.0,41648,DEMOCRAT,FLOYD,GEORGIA,GA,12008,0.2883211678832116,2016,34608,DEMOCRAT,FLOYD,GEORGIA,GA,9159,0.2646497919556172,2.367137592759444,1
72,72,2020,13117.0,129305,DEMOCRAT,FORSYTH,GEORGIA,GA,42203,0.3263833571787634,2016,98221,DEMOCRAT,FORSYTH,GEORGIA,GA,23462,0.2388694881949888,8.751386898377453,15
73,73,2020,13119.0,10765,DEMOCRAT,FRANKLIN,GEORGIA,GA,1593,0.1479795633999071,2016,8502,DEMOCRAT,FRANKLIN,GEORGIA,GA,1243,0.1462008939073159,0.17786694925912,5
74,74,2020,13121.0,524659,DEMOCRAT,FULTON,GEORGIA,GA,381144,0.726460424771137,2016,431391,DEMOCRAT,FULTON,GEORGIA,GA,297051,0.6885887744528746,3.787165031826245,3
75,75,2020,13123.0,16525,DEMOCRAT,GILMER,GEORGIA,GA,2932,0.1774281391830559,2016,12773,DEMOCRAT,GILMER,GEORGIA,GA,1965,0.1538401315274407,2.358800765561528,1
76,76,2020,13125.0,1566,DEMOCRAT,GLASCOCK,GEORGIA,GA,155,0.098978288633461,2016,1390,DEMOCRAT,GLASCOCK,GEORGIA,GA,138,0.0992805755395683,-0.0302286906107299,5
77,77,2020,13127.0,41984,DEMOCRAT,GLYNN,GEORGIA,GA,15879,0.3782155106707317,2016,34263,DEMOCRAT,GLYNN,GEORGIA,GA,11775,0.3436651781805446,3.455033249018713,3
78,78,2020,13129.0,24033,DEMOCRAT,GORDON,GEORGIA,GA,4384,0.1824158448799567,2016,18959,DEMOCRAT,GORDON,GEORGIA,GA,3181,0.1677831109235719,1.4632733956384814,0
79,79,2020,13131.0,10707,DEMOCRAT,GRADY,GEORGIA,GA,3619,0.3380031754926683,2016,9213,DEMOCRAT,GRADY,GEORGIA,GA,3013,0.3270378812547487,1.0965294237919587,4
80,80,2020,13133.0,11247,DEMOCRAT,GREENE,GEORGIA,GA,4088,0.3634747043656086,2016,8852,DEMOCRAT,GREENE,GEORGIA,GA,3199,0.3613872571170357,0.2087447248572904,5
81,81,2020,13135.0,413865,DEMOCRAT,GWINNETT,GEORGIA,GA,241827,0.5843137254901961,2016,328331,DEMOCRAT,GWINNETT,GEORGIA,GA,166153,0.5060533425110635,7.8260382979132626,13
82,82,2020,13137.0,20432,DEMOCRAT,HABERSHAM,GEORGIA,GA,3563,0.1743833202819107,2016,16243,DEMOCRAT,HABERSHAM,GEORGIA,GA,2483,0.1528658499045742,2.151747037733645,1
83,83,2020,13139.0,90523,DEMOCRAT,HALL,GEORGIA,GA,25031,0.2765153607370502,2016,70694,DEMOCRAT,HALL,GEORGIA,GA,16180,0.2288737375166209,4.764162322042931,6
84,84,2020,13141.0,4165,DEMOCRAT,HANCOCK,GEORGIA,GA,2985,0.7166866746698679,2016,3580,DEMOCRAT,HANCOCK,GEORGIA,GA,2701,0.7544692737430168,-3.778259907314885,14
85,85,2020,13143.0,14248,DEMOCRAT,HARALSON,GEORGIA,GA,1792,0.1257720381807973,2016,11357,DEMOCRAT,HARALSON,GEORGIA,GA,1475,0.129875847494937,-0.4103809314139756,7
86,86,2020,13145.0,19991,DEMOCRAT,HARRIS,GEORGIA,GA,5457,0.2729728377769996,2016,16502,DEMOCRAT,HARRIS,GEORGIA,GA,4086,0.2476063507453642,2.5366487031635465,1
87,87,2020,13147.0,12727,DEMOCRAT,HART,GEORGIA,GA,3157,0.2480553154710458,2016,10117,DEMOCRAT,HART,GEORGIA,GA,2585,0.2555105268360186,-0.7455211364972791,7
88,88,2020,13149.0,5391,DEMOCRAT,HEARD,GEORGIA,GA,824,0.1528473381561862,2016,4223,DEMOCRAT,HEARD,GEORGIA,GA,743,0.1759412739758465,-2.3093935819660323,12
89,89,2020,13151.0,122742,DEMOCRAT,HENRY,GEORGIA,GA,73276,0.596992064655945,2016,98766,DEMOCRAT,HENRY,GEORGIA,GA,50057,0.5068242107607881,9.016785389515691,15
90,90,2020,13153.0,74823,DEMOCRAT,HOUSTON,GEORGIA,GA,32232,0.4307766328535343,2016,60079,DEMOCRAT,HOUSTON,GEORGIA,GA,22553,0.3753890710564423,5.538756179709198,8
91,91,2020,13155.0,4168,DEMOCRAT,IRWIN,GEORGIA,GA,1008,0.2418426103646833,2016,3670,DEMOCRAT,IRWIN,GEORGIA,GA,891,0.2427792915531335,-0.0936681188450222,5
92,92,2020,13157.0,37670,DEMOCRAT,JACKSON,GEORGIA,GA,7642,0.2028670029200955,2016,27190,DEMOCRAT,JACKSON,GEORGIA,GA,4491,0.1651710187568959,3.7695984163199663,3
93,93,2020,13159.0,7644,DEMOCRAT,JASPER,GEORGIA,GA,1761,0.2303767660910518,2016,6045,DEMOCRAT,JASPER,GEORGIA,GA,1544,0.2554177005789909,-2.5040934487939066,12
94,94,2020,13161.0,5771,DEMOCRAT,JEFF DAVIS,GEORGIA,GA,1028,0.1781320395078842,2016,5096,DEMOCRAT,JEFF DAVIS,GEORGIA,GA,901,0.1768053375196232,0.1326701988261014,5
95,95,2020,13163.0,7642,DEMOCRAT,JEFFERSON,GEORGIA,GA,4061,0.5314053912588328,2016,6968,DEMOCRAT,JEFFERSON,GEORGIA,GA,3821,0.5483639494833524,-1.6958558224519638,9
96,96,2020,13165.0,3455,DEMOCRAT,JENKINS,GEORGIA,GA,1266,0.3664254703328509,2016,3056,DEMOCRAT,JENKINS,GEORGIA,GA,1123,0.3674738219895287,-0.1048351656677826,5
97,97,2020,13167.0,4100,DEMOCRAT,JOHNSON,GEORGIA,GA,1222,0.2980487804878048,2016,3686,DEMOCRAT,JOHNSON,GEORGIA,GA,1136,0.3081931633206728,-1.0144382832867949,7
98,98,2020,13169.0,14966,DEMOCRAT,JONES,GEORGIA,GA,4888,0.3266069758118401,2016,12551,DEMOCRAT,JONES,GEORGIA,GA,3961,0.3155923830770457,1.1014592734794493,4
99,99,2020,13171.0,9039,DEMOCRAT,LAMAR,GEORGIA,GA,2615,0.2893019139285319,2016,7612,DEMOCRAT,LAMAR,GEORGIA,GA,2270,0.2982133473462953,-0.8911433417763404,7
100,100,2020,13173.0,3576,DEMOCRAT,LANIER,GEORGIA,GA,1019,0.2849552572706935,2016,2871,DEMOCRAT,LANIER,GEORGIA,GA,806,0.2807384186694531,0.4216838601240336,4
101,101,2020,13175.0,22729,DEMOCRAT,LAURENS,GEORGIA,GA,8073,0.3551850059395486,2016,19530,DEMOCRAT,LAURENS,GEORGIA,GA,6752,0.3457245263696876,0.9460479569860958,4
102,102,2020,13177.0,16714,DEMOCRAT,LEE,GEORGIA,GA,4558,0.2727055163336125,2016,14143,DEMOCRAT,LEE,GEORGIA,GA,3170,0.2241391501095948,4.856636622401772,8
103,103,2020,13179.0,21389,DEMOCRAT,LIBERTY,GEORGIA,GA,13099,0.6124175978306606,2016,16143,DEMOCRAT,LIBERTY,GEORGIA,GA,9556,0.5919593631914761,2.0458234639184503,1
104,104,2020,13181.0,4650,DEMOCRAT,LINCOLN,GEORGIA,GA,1435,0.3086021505376344,2016,4102,DEMOCRAT,LINCOLN,GEORGIA,GA,1273,0.310336421257923,-0.1734270720288588,5
105,105,2020,13183.0,5656,DEMOCRAT,LONG,GEORGIA,GA,2033,0.3594413012729844,2016,4117,DEMOCRAT,LONG,GEORGIA,GA,1360,0.3303376244838474,2.9103676789137003,2
106,106,2020,13185.0,46355,DEMOCRAT,LOWNDES,GEORGIA,GA,20117,0.433976917268903,2016,37805,DEMOCRAT,LOWNDES,GEORGIA,GA,15064,0.3984658114006084,3.551110586829465,3
107,107,2020,13187.0,15531,DEMOCRAT,LUMPKIN,GEORGIA,GA,3126,0.2012748696156075,2016,12425,DEMOCRAT,LUMPKIN,GEORGIA,GA,2220,0.1786720321931589,2.260283742244856,1
108,108,2020,13189.0,10455,DEMOCRAT,MCDUFFIE,GEORGIA,GA,4168,0.3986609277857484,2016,9268,DEMOCRAT,MCDUFFIE,GEORGIA,GA,3699,0.3991152352179543,-0.0454307432205813,5
109,109,2020,13191.0,6696,DEMOCRAT,MCINTOSH,GEORGIA,GA,2612,0.3900836320191159,2016,5903,DEMOCRAT,MCINTOSH,GEORGIA,GA,2303,0.3901406064712858,-0.00569744521699,5
110,110,2020,13193.0,4662,DEMOCRAT,MACON,GEORGIA,GA,2857,0.6128271128271128,2016,4287,DEMOCRAT,MACON,GEORGIA,GA,2705,0.6309773734546302,-1.8150260627517456,9
111,111,2020,13195.0,14937,DEMOCRAT,MADISON,GEORGIA,GA,3411,0.2283591082546696,2016,11998,DEMOCRAT,MADISON,GEORGIA,GA,2425,0.2021170195032505,2.624208875141909,2
112,112,2020,13197.0,3624,DEMOCRAT,MARION,GEORGIA,GA,1311,0.3617549668874172,2016,3190,DEMOCRAT,MARION,GEORGIA,GA,1213,0.3802507836990595,-1.8495816811642365,9
113,113,2020,13199.0,10877,DEMOCRAT,MERIWETHER,GEORGIA,GA,4287,0.3941344120621495,2016,9217,DEMOCRAT,MERIWETHER,GEORGIA,GA,3804,0.4127156341542801,-1.8581222092130645,9
114,114,2020,13201.0,2835,DEMOCRAT,MILLER,GEORGIA,GA,749,0.2641975308641975,2016,2544,DEMOCRAT,MILLER,GEORGIA,GA,623,0.2448899371069182,1.930759375727928,0
115,115,2020,13205.0,8963,DEMOCRAT,MITCHELL,GEORGIA,GA,3995,0.4457212986723195,2016,7880,DEMOCRAT,MITCHELL,GEORGIA,GA,3493,0.4432741116751269,0.2447186997192596,5
116,116,2020,13207.0,15592,DEMOCRAT,MONROE,GEORGIA,GA,4384,0.2811698306824012,2016,12687,DEMOCRAT,MONROE,GEORGIA,GA,3571,0.2814692204618901,-0.0299389779488845,5
117,117,2020,13209.0,3966,DEMOCRAT,MONTGOMERY,GEORGIA,GA,979,0.2468482097831568,2016,3576,DEMOCRAT,MONTGOMERY,GEORGIA,GA,847,0.2368568232662192,0.9991386516937596,4
118,118,2020,13211.0,11707,DEMOCRAT,MORGAN,GEORGIA,GA,3355,0.2865806782267019,2016,9475,DEMOCRAT,MORGAN,GEORGIA,GA,2663,0.2810554089709762,0.5525269255725718,4
119,119,2020,13213.0,15389,DEMOCRAT,MURRAY,GEORGIA,GA,2302,0.1495873676002339,2016,12458,DEMOCRAT,MURRAY,GEORGIA,GA,1800,0.1444854711831754,0.5101896417058466,4
120,120,2020,13215.0,80543,DEMOCRAT,MUSCOGEE,GEORGIA,GA,49529,0.6149386042238307,2016,69032,DEMOCRAT,MUSCOGEE,GEORGIA,GA,39851,0.577282999188782,3.765560503504872,3
121,121,2020,13217.0,54239,DEMOCRAT,NEWTON,GEORGIA,GA,29794,0.5493095374177253,2016,43987,DEMOCRAT,NEWTON,GEORGIA,GA,21943,0.4988519335258145,5.045760389191079,8
122,122,2020,13219.0,25168,DEMOCRAT,OCONEE,GEORGIA,GA,8162,0.3243006993006993,2016,20149,DEMOCRAT,OCONEE,GEORGIA,GA,5581,0.2769864509404933,4.731424836020598,6
123,123,2020,13221.0,8131,DEMOCRAT,OGLETHORPE,GEORGIA,GA,2436,0.2995941458615176,2016,6674,DEMOCRAT,OGLETHORPE,GEORGIA,GA,1831,0.2743482169613425,2.524592890017513,1
124,124,2020,13223.0,85385,DEMOCRAT,PAULDING,GEORGIA,GA,29704,0.3478831176436142,2016,64890,DEMOCRAT,PAULDING,GEORGIA,GA,18025,0.2777777777777778,7.010533986583645,10
125,125,2020,13225.0,12545,DEMOCRAT,PEACH,GEORGIA,GA,5920,0.4719011558389797,2016,10752,DEMOCRAT,PEACH,GEORGIA,GA,5100,0.4743303571428571,-0.242920130387747,5
126,126,2020,13227.0,17116,DEMOCRAT,PICKENS,GEORGIA,GA,2808,0.1640570226688478,2016,14038,DEMOCRAT,PICKENS,GEORGIA,GA,1979,0.1409744977917082,2.308252487713963,1
127,127,2020,13229.0,9048,DEMOCRAT,PIERCE,GEORGIA,GA,1100,0.1215738284703801,2016,7311,DEMOCRAT,PIERCE,GEORGIA,GA,903,0.1235125153877718,-0.1938686917391657,5
128,128,2020,13231.0,10720,DEMOCRAT,PIKE,GEORGIA,GA,1505,0.1403917910447761,2016,8725,DEMOCRAT,PIKE,GEORGIA,GA,1240,0.1421203438395415,-0.1728552794765442,5
129,129,2020,13233.0,17399,DEMOCRAT,POLK,GEORGIA,GA,3658,0.2102419679291913,2016,14215,DEMOCRAT,POLK,GEORGIA,GA,2867,0.2016883573689764,0.8553610560214892,4
